objectid,gdb_geomattr_data,shape,nome_if,satatus,data_inicio,data_fim,bioma,uf,municipio,dominio,globalid,data_primeiro,created_user,created_date,last_edited_user,last_edited_date,operacao,nivel,tipo_area,regiao,responsavel,local,obs,x,y,amazonia_legal,bioma_ibge,regiao_ibge,uf_ibge,municipio_ibge
136495,,01010000A0110F000012143F1A7C9C55C1C06D3460264A24C10000000000000000,Incêndio Flona do Tapirapé Aquiri,extinto,2024-10-30 00:00:00,2024-11-14 00:00:00,,,,,{359BCAE2-08BA-4E18-83BB-8170AFC1E9E3},,leticia.couto,2024-12-02 14:59:57,leticia.couto,2024-12-02 14:59:57,brasil,1,,,icmbio,,,-5.961673212627037,-50.8919360813737,AM_Legal,Amazônia,Norte,PA,Marabá
135295,,01010000A0110F00004E401301C94056C1806132D584F008C10000000000000000,Incêndio Resex Verde para Sempre,extinto,2024-11-08 00:00:00,2024-11-21 00:00:00,,,,,{4807FBF5-D671-4250-A24A-1CB40ADBAEB0},,leticia.couto,2024-11-25 11:49:02,leticia.couto,2024-11-25 11:55:37,brasil,2,,,icmbio,,,-1.834985714034378,-52.40329411506647,AM_Legal,Amazônia,Norte,PA,Porto de Moz
110895,,01010000A0110F0000B6627F492E145DC1A033A2B4943E30C10000000000000000,AC162_Ramal_Tercados,extinto,2024-10-18 00:00:00,2024-10-29 00:00:00,,,,federal,{CFC7368C-5A5B-4F82-9994-F894361C5803},2024-10-18 00:00:00,jade.oliveira,2024-10-21 20:39:12,jade.oliveira,2024-10-29 17:30:02,brasil,1,pa,,prevfogo,"PAE RIOZINHO,RAMAL DOS TERÇADOS",,-9.51933536751187,-68.47714712053354,AM_Legal,Amazônia,Norte,AC,Sena Madureira
136096,,01010000A0110F0000B003E7B08DB455C100992A982A3D03C10000000000000000,Incêndio Resex Gurupá-Melgaço,extinto,2024-11-10 00:00:00,2024-12-14 00:00:00,,,,,{FF0FD952-83D6-43E6-B108-AE02CCE67341},2024-11-10 00:00:00,leticia.couto,2024-11-29 20:31:19,leticia.couto,2024-12-16 20:02:12,brasil,2,,,icmbio,,,-1.4156486595204865,-51.11333804662704,AM_Legal,Amazônia,Norte,PA,Melgaço
136095,,01010000A0110F0000CC5D4B50F6D353C1404CA68A8BA716C10000000000000000,Incêndio Rebio do Gurupi,extinto,2024-11-23 00:00:00,2024-12-13 00:00:00,,,,,{345BBAE2-AF45-49DB-8388-B77A4B8ECA96},2024-11-23 00:00:00,leticia.couto,2024-11-29 19:41:04,leticia.couto,2025-01-29 19:20:19,brasil,2,,,icmbio,,,-3.3324044205864354,-46.69249937793194,AM_Legal,Amazônia,Nordeste,MA,Centro Novo do Maranhão
135298,,01010000A0110F000042AD694ADD5B56C180984C95313906C10000000000000000,Incêndio Resex Verde para Sempre,extinto,2024-11-18 00:00:00,2024-12-27 00:00:00,,,,,{C0ED43FE-0928-468A-8F64-1EC4E5D7D0A0},2024-11-21 00:00:00,leticia.couto,2024-11-25 12:08:17,leticia.couto,2025-01-23 18:00:55,brasil,2,,,icmbio,,,-1.6351986596907615,-52.65238927116394,AM_Legal,Amazônia,Norte,PA,Porto de Moz
136898,,01010000A0110F0000C6FEB28B856D52C1604469CFE9572FC10000000000000000,Incêndio Parna da Serra das Confusões,extinto,2024-11-21 00:00:00,2024-11-23 00:00:00,,,,,{C5B56B54-2B22-4149-99BB-7D42A2EF3673},2024-11-22 00:00:00,leticia.couto,2024-12-02 20:28:29,leticia.couto,2024-12-02 20:31:53,brasil,1,,,icmbio,,,-9.186628677508427,-43.39529536441804,,Caatinga,Nordeste,PI,Caracol
416,,01010000A0110F00002E211F88AC7D58C1782D2157F77340C10000000000000000,MS041 - Próximo a Agesa,extinto,2024-06-11 00:00:00,2024-06-11 00:00:00,pantanal,MS,Corumbá,part,{418C4CFC-7313-4D93-9151-BE9E9CD52DCA},2024-06-11 00:00:00,EDITOR02,2024-06-28 21:16:53,bruno.blanco,2024-11-27 17:19:16,pantanal_sul,1,,centro,cmb,,,"057° 40' 23.35"" W","19° 00' 48.64"" S",,Pantanal,Centro-oeste,MS,Corumbá
421,,01010000A0110F00006A6FF0D17B5B58C168DE710A767B40C10000000000000000,MS010 - Rabicho Fênix,extinto,2024-06-30 00:00:00,2024-08-19 00:00:00,pantanal,MS,Corumbá,part,{3F0A1EA5-25D2-4BAC-B810-DC61CDD77B04},2024-07-05 00:00:00,EDITOR02,2024-07-02 20:56:08,bruno.blanco,2024-11-27 17:19:16,pantanal_sul,2,,centro,prevfogo,,,"057° 21' 31.13"" W","19° 02' 45.96"" S",,Pantanal,Centro-oeste,MS,Corumbá
40,,01010000A0110F00006A2BF683DD5858C1A86054FA277F40C10000000000000000,MS009 - Região do Rabicho,extinto,2024-06-18 00:00:00,2024-06-30 00:00:00,pantanal,MS,Corumbá,part,{6FA66D5A-D371-4F04-9912-C1A608C4A64C},,EDITOR02,2024-06-27 21:47:10,bruno.blanco,2024-11-27 17:19:16,pantanal_sul,2,,centro,prevfogo,,,"057° 20' 4.42"" W","19° 03' 43.79"" S",,Pantanal,Centro-oeste,MS,Corumbá
136897,,01010000A0110F0000BE3099E2ABDA52C180A52C531B7D30C10000000000000000,Incêndio Parna da Serra das Confusões,extinto,2024-11-20 00:00:00,2024-11-22 00:00:00,,,,,{2691A4A1-CEAC-47A3-AA96-8607B6386B98},2024-11-21 00:00:00,leticia.couto,2024-12-02 19:44:48,leticia.couto,2024-12-02 19:44:48,brasil,1,,,icmbio,,,-9.661115697766553,-44.39933658895504,,Cerrado,Nordeste,PI,Redenção do Gurguéia
136895,,01010000A0110F000042AD690EB8FD56C1285C8FD273F044C10000000000000000,Incêndio Parna de Ilha Grande,extinto,2024-11-18 00:00:00,2024-11-28 00:00:00,,,,,{C4DAD32E-F2E3-4202-BBC4-32A65957E335},2024-11-18 00:00:00,leticia.couto,2024-12-02 18:08:57,leticia.couto,2024-12-03 19:36:11,brasil,1,,,icmbio,,,-23.927298752591362,-54.14124860123969,,Mata Atlântica,Centro-oeste,MS,Mundo Novo
136896,,01010000A0110F0000FCCBEE1DCDFD56C188635D8477FD44C10000000000000000,Incêndio Parna de Ilha Grande,extinto,2024-11-26 00:00:00,2024-11-28 00:00:00,,,,,{E8030348-D0DC-4910-BF8F-055BA9EFC326},,leticia.couto,2024-12-02 19:17:26,leticia.couto,2024-12-03 19:36:47,brasil,1,,,icmbio,,,-23.982001229213296,-54.14200536441803,,Mata Atlântica,Centro-oeste,MS,Mundo Novo
137295,,01010000A0110F00007C3F35A2FF8157C1C0EEC9C3A2E812C10000000000000000,Incêndio Resex Tapajós-Arapiuns,extinto,2024-12-02 00:00:00,2024-12-06 00:00:00,,,,,{E726BF5B-0105-4690-BA30-6B7FA0946F3F},,leticia.couto,2024-12-03 19:39:06,leticia.couto,2024-12-16 20:22:21,brasil,2,,,icmbio,,,-2.7818933028038146,-55.35805536441803,AM_Legal,Amazônia,Norte,PA,Santarém
137296,,01010000A0110F00000EE02DF09A7357C10042CFE65AA913C10000000000000000,Incêndio Resex Tapajós-Arapiuns,extinto,2024-12-02 00:00:00,2024-12-06 00:00:00,,,,,{CDC65701-702E-4832-BA3E-54597E55E5EA},,leticia.couto,2024-12-03 19:40:36,leticia.couto,2024-12-16 20:24:05,brasil,2,,,icmbio,,,-2.892555982253437,-55.225654635581975,AM_Legal,Amazônia,Norte,PA,Santarém
137297,,01010000A0110F00007E1D38B7057357C1408E75B11B5011C10000000000000000,Incêndio Resex Tapajós-Arapiuns,extinto,2024-12-02 00:00:00,2024-12-06 00:00:00,,,,,{570F500B-8A72-4A46-B759-D6A123BDF3E5},,leticia.couto,2024-12-03 19:43:04,leticia.couto,2024-12-16 20:25:21,brasil,2,,,icmbio,,,-2.5472759810502033,-55.22029268220901,AM_Legal,Amazônia,Norte,PA,Santarém
135297,,01010000A0110F00003E0AD7E3464F56C1800E9C333D1A06C10000000000000000,Incêndio Resex Verde para Sempre,extinto,2024-11-16 00:00:00,2024-12-27 00:00:00,,,,,{29FDE086-ABAB-49B3-840B-CE923E413968},,leticia.couto,2024-11-25 12:01:41,leticia.couto,2025-01-23 17:43:22,brasil,2,,,icmbio,,,-1.6263040219406664,-52.5366,AM_Legal,Amazônia,Norte,PA,Porto de Moz
111295,,01010000A0110F0000744694BECC135DC190DB6850AB3B30C10000000000000000,AC163_Ramal_Tercados_2,extinto,2024-10-18 00:00:00,2024-11-12 00:00:00,,,,federal,{C648B445-23A3-473D-9DCB-93D963528187},2024-10-18 00:00:00,jade.oliveira,2024-10-21 20:42:23,luiz.guilherme.gomes,2024-11-12 19:27:47,brasil,1,pa,,prevfogo,"PAE RIOZINHO, RAMAL DOS TERÇADOS",,-9.512731542453146,-68.4736421578919,AM_Legal,Amazônia,Norte,AC,Sena Madureira
111297,,01010000A0110F000066F7E40D7D145DC1A08026725B3730C10000000000000000,AC165_Rama_Tercados_4,extinto,2024-10-18 00:00:00,2024-11-12 00:00:00,,,,federal,{6B39CF58-C662-4499-B2AD-FCD0438794A5},2024-10-18 00:00:00,jade.oliveira,2024-10-21 20:49:16,luiz.guilherme.gomes,2024-11-12 19:27:47,brasil,1,pa,,prevfogo,"PAE RIOZINHO,RAMAL DOS TERÇADOS",,-9.502951544674323,-68.47997743023616,AM_Legal,Amazônia,Norte,AC,Sena Madureira
111298,,01010000A0110F0000AC1C5A607D185DC160764FEE822A30C10000000000000000,AC166_Ramal_Tercados_5,extinto,2024-10-18 00:00:00,2024-11-12 00:00:00,,,,federal,{BA83976B-1ADC-47F3-BB24-7DA997A5871E},2024-10-18 00:00:00,jade.oliveira,2024-10-21 20:52:36,luiz.guilherme.gomes,2024-11-12 19:27:47,brasil,1,pa,,prevfogo,"PAE RIOZINHO,RAMAL DOS TERÇADOS",,-9.473814464844263,-68.51678399880515,AM_Legal,Amazônia,Norte,AC,Sena Madureira
31300,,01010000A0110F0000FEF675FC67AB5BC1602041F1865030C10000000000000000,Incêndio Parna Mapinguari,extinto,2024-07-24 03:00:00,2024-07-26 03:00:00,amazoni,RO,,federal,{2C6D1716-A086-41C2-B6A4-AC03513F7711},,leticia.couto,2024-09-09 18:45:37,luiz.guilherme.gomes,2024-11-21 17:16:30,brasil,,ucf,,,,,"043° 36' 35.29"" W","19° 29' 16.68"" S",AM_Legal,Amazônia,Norte,RO,Porto Velho
137695,,01010000A0110F0000508D976A727C57C18009F920BB1513C10000000000000000,Incêndio Resex Tapajós-Arapiuns,extinto,2024-12-02 00:00:00,2024-12-06 00:00:00,,,,,{3C66E7C0-1D27-4B5F-8578-DE8AAC33441D},,leticia.couto,2024-12-03 19:41:41,leticia.couto,2024-12-16 20:28:37,brasil,2,,,icmbio,,,-2.8077886609335088,-55.30698731779099,AM_Legal,Amazônia,Norte,PA,Santarém
120495,,01010000A0110F000042CF6695D5A652C1403CBDB2B1F62CC10000000000000000,PI007,extinto,2024-08-15 00:00:00,2024-08-15 00:00:00,,,,part,{5CAC064B-9C1E-41C4-BF8E-49367528E652},2024-08-15 00:00:00,bruno.blanco,2024-10-24 20:35:08,bruno.blanco,2024-10-24 20:35:08,brasil,1,privado,,prevfogo,Imóvel Rosário,,-8.494448424926302,-43.92250000000001,,Caatinga,Nordeste,PI,Alvorada do Gurguéia
31301,,01010000A0110F0000847CD0336DC45BC160F7E411F32930C10000000000000000,Incêndio Parna Mapinguari,extinto,2024-07-24 03:00:00,2024-07-25 03:00:00,amazoni,RO,,federal,{34997C18-DCCB-48C2-A237-72337E76875D},,leticia.couto,2024-09-09 18:52:59,luiz.guilherme.gomes,2024-11-21 17:16:30,brasil,,,,,,,"044° 41' 50.95"" W","22° 48' 53.33"" S",AM_Legal,Amazônia,Norte,RO,Porto Velho
124095,,01010000A0110F0000029A084F979156C1903A010DB53636C10000000000000000,MT171Kaupuna,extinto,2024-10-25 00:00:00,,,,,federal,{87DDE765-2E60-415E-9EF5-B9E98FF22A74},2024-10-26 00:00:00,leandro.bruno,2024-10-27 19:59:43,leandro.bruno,2024-10-28 20:48:32,xingu,3,ti,,prevfogo,,,-12.96555295548149,-53.14660705672773,AM_Legal,Amazônia,Centro-oeste,MT,Gaúcha do Norte
111296,,01010000A0110F000096218E95D3135DC1D0073D3BBD3E30C10000000000000000,AC164_Ramal_Tercados_3,extinto,2024-10-18 00:00:00,2024-10-29 00:00:00,,,,federal,{5E2A5DDC-7F51-4823-9EB3-8BE8CF510078},2024-10-18 00:00:00,jade.oliveira,2024-10-21 20:46:32,jade.oliveira,2024-10-29 17:30:02,brasil,1,pa,,prevfogo,"PAE RIOZINHO,RAMAL DOS TERÇADOS",,-9.519694403856915,-68.47388792816852,AM_Legal,Amazônia,Norte,AC,Sena Madureira
31303,,01010000A0110F0000A067B33A30C55BC190DD9307572B30C10000000000000000,Incêndio Parna Mapinguari,extinto,2024-07-04 03:00:00,2024-07-05 03:00:00,amazoni,RO,,federal,{FA88AF39-19C9-441D-9C7D-D5056FA5BB87},,leticia.couto,2024-09-09 19:03:40,luiz.guilherme.gomes,2024-11-21 17:16:30,brasil,,ucf,,,,,"045° 55' 39.63"" W","15° 08' 11.21"" S",AM_Legal,Amazônia,Norte,RO,Porto Velho
771,,01010000A0110F0000F0164898344C53C15050FC8870F937C10000000000000000,Incêndio entorno RVS Veredas do Oeste Baiano - Faz. Brejão,extinto,2024-08-13 03:00:00,2024-08-14 03:00:00,cerrado,BA,,part,{4F36B580-A421-4F07-BF18-3EDD296C5251},2024-08-14 03:00:00,sarah.fontoura.terceirizada,2024-08-14 20:13:49,pedro.pires,2024-10-03 22:43:43,brasil,1,privado,,icmbio,,,"045° 26' 37.35"" W","13° 58' 24.85"" S",,Cerrado,Nordeste,BA,Jaborandi
31302,,01010000A0110F0000024D8419E9A85BC1A023B91CF24F30C10000000000000000,Incêndio Parna Mapiguari,extinto,2024-07-04 03:00:00,2024-07-05 03:00:00,amazoni,RO,,federal,{6E5BB505-CDFE-4100-88E0-FCE2B3342C9D},,leticia.couto,2024-09-09 18:58:42,pedro.pires,2024-10-03 22:43:43,brasil,,ucf,,,,,"045° 39' 25.34"" W","14° 59' 46.69"" S",AM_Legal,Amazônia,Norte,RO,Porto Velho
134898,,01010000A0110F0000986E12575EBF53C1C08AFDA51EAA15C10000000000000000,MA048,extinto,2024-11-17 00:00:00,2024-12-09 00:00:00,,,,federal,{C9E70FA7-BF3F-4328-A37F-05A9DE2214D3},2024-11-20 00:00:00,luiz.guilherme.gomes,2024-11-21 13:38:13,luiz.guilherme.gomes,2024-12-09 17:05:17,grajau,2,ti,,prevfogo,TI Awá,,-3.1869404278390476,-46.5030636021826,AM_Legal,Amazônia,Nordeste,MA,Centro Novo do Maranhão
138095,,01010000A0110F00006EA301988D6F58C1A067B3AA98C03EC10000000000000000,Incêndio Parna do Pantanal Mato-Grossense,extinto,2024-12-04 00:00:00,2024-12-16 00:00:00,,,,,{60381C6D-8B7A-4C04-B085-EE565F7BE117},2024-12-04 00:00:00,leticia.couto,2024-12-05 13:53:09,leticia.couto,2024-12-16 19:50:28,brasil,3,,,icmbio,,,-17.810541858909072,-57.54325975994126,AM_Legal,Pantanal,Centro-oeste,MT,Poconé
424,,01010000A0110F00006A4DF3769F5F58C180613215BB8A40C10000000000000000,MS031 - Baia Verde Fênix,extinto,2024-07-03 00:00:00,2024-08-19 00:00:00,pantanal,MS,Corumbá,part,{1EE8F8CF-6A4F-4FB6-9E1E-7B7F729915D5},2024-07-18 00:00:00,EDITOR02,2024-07-03 19:52:22,bruno.blanco,2024-11-27 17:19:16,pantanal_sul,2,,centro,prevfogo,,,"057° 23' 48.2"" W","19° 06' 44.9"" S",,Pantanal,Centro-oeste,MS,Corumbá
22495,,01010000A0110F0000560E2D6EE4095DC160BC74F33FFA2EC10000000000000000,AM053,extinto,2024-09-03 00:00:00,2024-10-01 00:00:00,amazoni,AM,BOCA DO ACRE,federal,{90D5FBDE-2859-4BC4-8ECD-15003D4BFF1A},2024-09-03 00:00:00,luiz.guilherme.gomes,2024-09-04 18:56:26,jade.oliveira,2024-10-29 18:43:53,brasil,1,pa,norte,prevfogo,PAE ANTIMARY,Chegou no grupo do AC,"048° 06' 26.57"" W","15° 46' 15.4"" S",AM_Legal,Amazônia,Norte,AM,Boca do Acre
111696,,01010000A0110F0000A01A2F6D74325DC1A079C7E97DDE2FC10000000000000000,AC168_Ramal_Paraiso,extinto,2024-10-18 00:00:00,2024-10-29 00:00:00,,,,federal,{88844FCF-694C-46BB-8972-973AAC63466A},2024-10-18 00:00:00,jade.oliveira,2024-10-21 21:05:31,jade.oliveira,2024-10-29 18:20:20,brasil,1,pa,,prevfogo,"PROJETO PROVIDÊNCIA CAPITAL, RAMAL DO PARAÍSO",,-9.339355001217731,-68.7556298676814,AM_Legal,Amazônia,Norte,AC,Sena Madureira
111695,,01010000A0110F00000A4625493E145DC110F241CF503C30C10000000000000000,AC167_Ramal_Tercados_6,extinto,2024-10-18 00:00:00,2024-11-12 00:00:00,,,,federal,{A0B7C41B-4F8B-404C-A409-E86D7F6B4436},2024-10-18 00:00:00,jade.oliveira,2024-10-21 21:01:38,luiz.guilherme.gomes,2024-11-12 19:27:47,brasil,1,pa,,prevfogo,"PAE RIOZINHO, RAMAL DOS TERÇADOS",,-9.514197767361372,-68.47772199297243,AM_Legal,Amazônia,Norte,AC,Sena Madureira
20894,,01010000A0110F00002653055F8D3C59C1009D11651E8618C10000000000000000,AM052_AM-MANAUS/AUTAZES,extinto,2024-09-02 00:00:00,2024-09-02 00:00:00,amazoni,AM,Autazes,,{C4FF5472-C621-4F2A-A5A0-366EA9848E7C},2024-09-02 00:00:00,dmitri.lechner,2024-09-04 14:27:16,pedro.pires,2024-10-03 22:43:43,brasil,1,,norte,prevfogo,KM 61,,"068° 22' 57.02"" W","09° 04' 49.06"" S",AM_Legal,Amazônia,Norte,AM,Autazes
50492,,01010000A0110F0000C4B12E3A104159C140DBF93E323818C10000000000000000,AM064_ KM 59,extinto,2024-09-04 00:00:00,2024-09-05 00:00:00,amazoni,AM,Autazes,part,{2C843CC2-485E-47D9-B6B8-5C82432E3427},2024-09-05 03:00:00,dmitri.lechner,2024-09-20 01:27:47,pedro.pires,2024-10-03 22:43:43,brasil,1,privado,norte,prevfogo,,,"047° 52' 16.17"" W","15° 37' 22.14"" S",AM_Legal,Amazônia,Norte,AM,Autazes
1694,,01010000A0110F0000D200DEAE1DF85CC1E01B7C01FE1F2FC10000000000000000,AM040_BR 364,extinto,2024-08-18 00:00:00,2024-09-03 00:00:00,amazoni,AM,Boca do Acre,federal,{52EF63DB-5D95-44F3-8593-0D3B1AE41E27},,luiz.guilherme.gomes,2024-08-21 20:06:35,pedro.pires,2024-10-03 22:43:43,brasil,,pa,norte,prevfogo,PAE ANTIMARY,Informação chegou no grupo do Acre - dia 18/08,"068° 13' 8.35"" W","09° 07' 23.33"" S",AM_Legal,Amazônia,Norte,AM,Boca do Acre
111697,,01010000A0110F00001AE2583BCE335DC1A0DFBEAE42ED2FC10000000000000000,AC169_Ramal_Paraiso_2,extinto,2024-10-18 00:00:00,2024-10-29 00:00:00,,,,federal,{48E0D649-C9FE-4768-92B8-5DACF1AF611B},2024-10-18 00:00:00,jade.oliveira,2024-10-21 21:09:46,jade.oliveira,2024-10-29 18:16:18,brasil,1,pa,,prevfogo,"PROJETO PROVIDÊNCIA CAPITAL, RAMAL DO PARAÍSO",,-9.356111112528744,-68.76805555571927,AM_Legal,Amazônia,Norte,AC,Sena Madureira
120095,,01010000A0110F00005C2041D5FA0C58C100B37B8AE6ED40C10000000000000000,MS136 - Rio Negro,extinto,2024-10-20 01:00:00,,,,,estadual,{6D484AE1-9922-43EA-8591-6B3A055EA60A},2024-10-23 01:00:00,dmitri.lechner,2024-10-24 19:23:57,luiz.guilherme.gomes,2024-12-09 12:36:44,pantanal_sul,2,publico_e,,cmb,Parque Estadual,,-19.54288333337455,-56.63650890951042,,Pantanal,Centro-oeste,MS,Aquidauana
2095,,01010000A0110F0000FAEDEB6C868456C1E0E995223BAC35C10000000000000000,MT036_Xingu_Vivi03,extinto,2024-08-19 00:00:00,2024-10-04 00:00:00,amazoni,MT,Gaúcha do Norte,federal,{CA81EB01-020E-4B97-935D-266147F9FCD4},2024-08-20 00:00:00,jade.oliveira,2024-08-23 21:39:44,pedro.pires,2024-10-07 18:22:01,xingu,3,ti,centro,prevfogo,Próximo à Aldeia Vivi,,"053° 01' 35.1"" W","12° 39' 18.1"" S",AM_Legal,Amazônia,Centro-oeste,MT,Gaúcha do Norte
48915,,01010000A0110F0000E02D90DC5C4D59C10004560ED38A19C10000000000000000,AM063_Acara_mirim,extinto,2024-09-13 00:00:00,2024-09-17 00:00:00,amazoni,AM,Autazes,federal,{7C6CE42C-BDA0-48A5-8126-30EE8B38C211},2024-09-17 00:00:00,dmitri.lechner,2024-09-19 18:55:14,dmitri.lechner,2024-10-08 16:39:08,brasil,1,privado,norte,prevfogo,Acara Mirim,"4 PrevFogo, 1 Triton, 1 UTV","062° 30' 26.36"" W","08° 40' 43.56"" S",AM_Legal,Amazônia,Norte,AM,Autazes
39293,,01010000A0110F0000263108B00A6259C1403CBD926A1C19C10000000000000000,AM057_maçarico,extinto,2024-09-12 00:00:00,2024-09-13 00:00:00,amazoni,AM,Autazes,part,{825C1A2D-2B17-45FF-8695-47C609262A15},2024-09-12 00:00:00,dmitri.lechner,2024-09-13 17:57:10,dmitri.lechner,2024-10-08 17:02:11,brasil,1,privado,norte,prevfogo,Fazenda Itauba,,"059° 46' 25.87"" W","03° 41' 35.79"" S",AM_Legal,Amazônia,Norte,AM,Autazes
39292,,01010000A0110F000082E2C7C8043F59C100C139A3717418C10000000000000000,AM056_AM254,extinto,2024-09-12 00:00:00,2024-09-12 00:00:00,amazoni,AM,Autazes,part,{13795A89-9237-4C21-A032-478A9E26E7FC},2024-09-12 00:00:00,dmitri.lechner,2024-09-13 17:27:04,dmitri.lechner,2024-10-08 18:41:25,brasil,1,privado,norte,prevfogo,KM 68 DA ESTRADA AM 254 (AUTAZES),,"059° 27' 6.06"" W","03° 35' 48.84"" S",AM_Legal,Amazônia,Norte,AM,Autazes
597,,01010000A0110F0000E2E9958E65F35AC14008AC5C1ADF29C10000000000000000,AM011_VicinaldaAbelha,extinto,2024-07-31 00:00:00,2024-09-03 00:00:00,amazoni,AM,Canutama,federal,{04957EDC-8338-4B25-B399-29BB4C6B46E2},2024-07-31 00:00:00,jade.oliveira,2024-08-01 20:06:50,pedro.pires,2024-10-03 22:43:43,humaita,2,pa,norte,prevfogo,P.A. Maria Auxiliadora,,"063° 27' 56.93"" W","07° 35' 35.55"" S",AM_Legal,Amazônia,Norte,AM,Canutama
29296,,01010000A0110F0000DA3D79BC091C53C1B01C5A2419C834C10000000000000000,BA016,extinto,2024-09-06 00:00:00,2024-09-09 00:00:00,cerrado,BA,Barreiras,,{E926EE2C-8DB6-4764-837D-E59120420FF0},2024-09-06 00:00:00,leandro.bruno,2024-09-09 13:57:10,pedro.pires,2024-10-03 22:43:43,brasil,1,,nordeste,prevfogo,beira do Rio,,"046° 18' 16.39"" W","09° 56' 25.84"" S",,Cerrado,Nordeste,BA,Barreiras
12920,,01010000A0110F00008026C2A2B4B857C118AE47015EEA40C10000000000000000,MS100 - Primavera,extinto,2024-08-29 00:00:00,,pantanal,MS,Aquidauana,part,{D456BBDE-8D0A-44C2-8028-5451A0D0D171},2024-08-30 00:00:00,bruno.blanco,2024-08-30 16:58:57,pedro.pires,2024-10-07 18:22:02,pantanal_sul,2,privado,centro,cmb,Fazenda Primavera,,"057° 28' 29.29"" W","20° 47' 11.58"" S",,Pantanal,Centro-oeste,MS,Aquidauana
513,,01010000A0110F00007CF2B080D3D357C12038674C659741C10000000000000000,MS063 - Região Cristalina,extinto,2024-07-22 00:00:00,2024-08-20 00:00:00,cerrado,MS,Aquidauana,federal,{0F9A1567-CD44-4716-8E7E-B28BA787C166},2024-07-23 00:00:00,bruno.blanco,2024-07-23 20:14:11,pedro.pires,2024-10-07 18:22:03,pantanal_sul,3,ti,centro,prevfogo,TI Tauany/Ipegue,,"056° 06' 38.76"" W","20° 16' 33.08"" S",,Cerrado,Centro-oeste,MS,Aquidauana
36,,01010000A0110F0000D200DE72676A58C120DBF92E3F713FC10000000000000000,MS024 - Laguna Mandioré,extinto,2024-06-19 00:00:00,2024-06-26 00:00:00,pantanal,MS,Corumbá,part,{1A2481C2-C69E-4F23-83EC-A4965C9689E8},2024-06-20 00:00:00,EDITOR02,2024-06-27 21:41:45,pedro.pires,2024-10-07 18:22:07,pantanal_sul,2,privado,centro,prevfogo,Fazenda Novos Dourados e Morrinhos,,"057° 29' 45.22"" W","18° 11' 48.81"" S",,Pantanal,Centro-oeste,MS,Corumbá
138895,,01010000A0110F00004E4013C90FC255C10062105872C7F5C00000000000000000,Incêndio RDS de Itatupã-Baquiá,extinto,2024-11-22 00:00:00,2024-12-09 00:00:00,,,,,{A4280F78-339A-417E-AFE5-39640B18B24A},2024-11-22 00:00:00,leticia.couto,2024-12-11 19:08:41,leticia.couto,2024-12-11 19:08:41,brasil,2,,,icmbio,,,-0.8013353055950218,-51.23759640963434,AM_Legal,Amazônia,Norte,PA,Gurupá
111699,,01010000A0110F0000D24D62F019505DC1E026318893A62EC10000000000000000,AC171_Manoel_Urbano,extinto,2024-10-18 00:00:00,2024-10-29 00:00:00,,,,federal,{467112E7-5792-4657-BAB8-07FCE79AB2FB},2024-10-18 00:00:00,jade.oliveira,2024-10-21 21:15:37,jade.oliveira,2024-10-29 14:27:37,brasil,1,pa,,prevfogo,BR 364 KM 45 SENA MADUREIRA/ MANOEL URBANO,,-8.985277498759396,-69.02834087026864,AM_Legal,Amazônia,Norte,AC,Sena Madureira
100495,,01010000A0110F00001CEBE2AAE2AD53C140068195906318C10000000000000000,MA021,extinto,2024-10-13 00:00:00,2024-10-15 00:00:00,,,,federal,{0B1CFEDD-6379-43FD-9CD3-440BC87358D5},2024-10-17 00:00:00,luiz.guilherme.gomes,2024-10-16 20:03:16,luiz.guilherme.gomes,2024-10-30 19:03:32,grajau,2,ti,,prevfogo,TI Caru,,-3.587215530384857,-46.342240997684925,AM_Legal,Amazônia,Nordeste,MA,Bom Jardim
31702,,01010000A0110F0000221FF4E800AF56C1D019512A02DB34C10000000000000000,MT079_Ipavu10,extinto,2024-09-09 00:00:00,2024-09-10 00:00:00,amazoni,MT,Gaúcha do Norte,federal,{74F158DC-2535-4EFB-9B60-B96BC21D67EA},2024-09-09 00:00:00,jade.oliveira,2024-09-09 21:59:17,leandro.bruno,2024-10-20 21:14:11,xingu,3,ti,centro,prevfogo,Próximo à aldeia Ipavu,,"046° 02' 5.78"" W","09° 40' 16.02"" S",AM_Legal,Amazônia,Centro-oeste,MT,Gaúcha do Norte
98496,,01010000A0110F0000F8C26462348F53C1806132D55D0219C10000000000000000,MA013,extinto,2024-09-07 00:00:00,2024-09-08 00:00:00,,,,federal,{1021CEF3-1F80-4C9D-8649-98BBFBED2D09},2024-09-07 00:00:00,luiz.guilherme.gomes,2024-10-15 20:29:46,luiz.guilherme.gomes,2024-10-27 21:44:52,grajau,2,ti,,prevfogo,TI Caru,,-3.6783306572108123,-46.060016093254085,AM_Legal,Amazônia,Nordeste,MA,Bom Jardim
656,,01010000A0110F0000E4F21FAED7E95AC160D3BCC39CAE29C10000000000000000,AM012_SinaldoMunheca,extinto,2024-08-04 00:00:00,2024-08-08 00:00:00,amazoni,AM,Humaitá,federal,{5625B3E0-ED1E-41E3-8F67-73D087D2E710},2024-08-04 00:00:00,jade.oliveira,2024-08-06 19:23:45,pedro.pires,2024-10-03 22:43:43,humaita,2,pa,norte,prevfogo,P.A. Maria Auxiliadora,,"063° 22' 40.54"" W","07° 32' 16.57"" S",AM_Legal,Amazônia,Norte,AM,Canutama
